usefulCount,sideEffects,rating
32,Mild Side Effects,4
5,No Side Effects,5
40,Mild Side Effects,5
4,No Side Effects,4
104,Severe Side Effects,4
12,Moderate Side Effects,5
65,No Side Effects,5
42,No Side Effects,5
35,Severe Side Effects,5
440,Moderate Side Effects,5
11,Severe Side Effects,5
9,Mild Side Effects,5
6,Severe Side Effects,3
23,Extremely Severe Side Effects,4
11,No Side Effects,4
10,No Side Effects,1
23,Mild Side Effects,5
50,Mild Side Effects,4
14,Mild Side Effects,1
13,Mild Side Effects,5
37,Severe Side Effects,5
18,Mild Side Effects,3
28,No Side Effects,4
27,Moderate Side Effects,4
3,Mild Side Effects,5
9,Mild Side Effects,2
4,Moderate Side Effects,4
2,Moderate Side Effects,4
10,Severe Side Effects,1
32,Moderate Side Effects,5
4,Mild Side Effects,3
0,No Side Effects,5
102,Mild Side Effects,4
25,Mild Side Effects,5
11,Mild Side Effects,1
37,Extremely Severe Side Effects,4
20,Mild Side Effects,5
1,No Side Effects,5
26,Mild Side Effects,3
27,Mild Side Effects,1
0,Mild Side Effects,4
3,No Side Effects,2
4,Mild Side Effects,2
10,Mild Side Effects,1
45,Mild Side Effects,5
2,Mild Side Effects,1
27,No Side Effects,5
38,Mild Side Effects,4
17,Mild Side Effects,2
27,No Side Effects,5
14,Mild Side Effects,1
49,No Side Effects,4
45,Severe Side Effects,5
22,Severe Side Effects,5
27,Mild Side Effects,4
1,No Side Effects,5
46,Extremely Severe Side Effects,1
119,Mild Side Effects,5
41,Severe Side Effects,5
16,No Side Effects,4
51,Mild Side Effects,5
4,No Side Effects,4
32,Moderate Side Effects,4
116,Mild Side Effects,5
1,No Side Effects,4
8,No Side Effects,5
11,Mild Side Effects,4
72,No Side Effects,5
23,Moderate Side Effects,1
31,No Side Effects,5
4,Mild Side Effects,1
48,No Side Effects,5
12,Mild Side Effects,4
73,Mild Side Effects,5
8,No Side Effects,5
158,Moderate Side Effects,2
2,Moderate Side Effects,1
49,Mild Side Effects,4
9,Mild Side Effects,1
11,Mild Side Effects,4
22,Moderate Side Effects,3
24,Mild Side Effects,5
113,No Side Effects,5
3,Mild Side Effects,2
4,No Side Effects,1
2,No Side Effects,2
34,No Side Effects,5
76,Severe Side Effects,4
102,Mild Side Effects,5
0,Severe Side Effects,1
35,Mild Side Effects,5
31,Severe Side Effects,5
22,No Side Effects,4
33,No Side Effects,5
21,Extremely Severe Side Effects,1
11,No Side Effects,1
13,No Side Effects,2
36,Moderate Side Effects,2
5,No Side Effects,5
5,Mild Side Effects,4
11,Mild Side Effects,1
25,Mild Side Effects,5
26,No Side Effects,4
7,Moderate Side Effects,2
11,Severe Side Effects,3
3,No Side Effects,3
17,Moderate Side Effects,4
19,Extremely Severe Side Effects,1
33,No Side Effects,5
15,Severe Side Effects,2
0,Mild Side Effects,5
14,Mild Side Effects,5
95,No Side Effects,5
10,Mild Side Effects,5
10,No Side Effects,5
4,Mild Side Effects,2
2,Moderate Side Effects,1
25,Moderate Side Effects,5
7,No Side Effects,1
20,No Side Effects,1
10,Moderate Side Effects,5
4,Severe Side Effects,3
6,Moderate Side Effects,4
72,Mild Side Effects,5
37,No Side Effects,5
2,Mild Side Effects,1
40,No Side Effects,4
29,No Side Effects,5
23,Mild Side Effects,1
7,No Side Effects,5
25,No Side Effects,5
43,Moderate Side Effects,5
7,Moderate Side Effects,4
24,No Side Effects,3
3,Mild Side Effects,1
16,Mild Side Effects,4
143,Severe Side Effects,5
33,Severe Side Effects,3
6,Mild Side Effects,5
5,Mild Side Effects,5
36,Mild Side Effects,4
15,No Side Effects,5
51,Mild Side Effects,3
8,Severe Side Effects,5
5,Severe Side Effects,1
34,Mild Side Effects,3
27,No Side Effects,2
7,No Side Effects,4
34,Mild Side Effects,5
132,No Side Effects,5
3,Mild Side Effects,5
18,Severe Side Effects,5
10,Extremely Severe Side Effects,5
47,Moderate Side Effects,4
23,Severe Side Effects,5
9,Extremely Severe Side Effects,5
13,Mild Side Effects,3
33,Severe Side Effects,5
5,No Side Effects,1
9,No Side Effects,5
31,No Side Effects,5
3,Severe Side Effects,3
22,No Side Effects,5
16,Mild Side Effects,5
0,No Side Effects,5
60,No Side Effects,1
10,Mild Side Effects,2
27,Moderate Side Effects,4
135,No Side Effects,4
32,Mild Side Effects,1
104,Moderate Side Effects,4
89,Severe Side Effects,5
62,No Side Effects,5
3,Severe Side Effects,2
26,No Side Effects,5
34,Moderate Side Effects,5
31,Moderate Side Effects,1
16,Severe Side Effects,1
5,No Side Effects,4
19,Moderate Side Effects,1
1,Mild Side Effects,3
15,Mild Side Effects,5
54,No Side Effects,3
23,Mild Side Effects,3
53,Severe Side Effects,5
11,Moderate Side Effects,1
14,Mild Side Effects,1
3,Moderate Side Effects,5
5,Extremely Severe Side Effects,2
23,Moderate Side Effects,5
28,Mild Side Effects,1
24,Mild Side Effects,4
14,Mild Side Effects,5
40,Mild Side Effects,5
13,Mild Side Effects,5
19,Mild Side Effects,2
6,No Side Effects,5
71,No Side Effects,4
62,Moderate Side Effects,5
40,No Side Effects,1
61,Mild Side Effects,5
20,Mild Side Effects,5
4,Extremely Severe Side Effects,4
9,Extremely Severe Side Effects,1
5,Mild Side Effects,3
3,Moderate Side Effects,4
7,Mild Side Effects,2
9,Severe Side Effects,3
11,Mild Side Effects,1
7,Severe Side Effects,2
21,Moderate Side Effects,5
7,Moderate Side Effects,2
40,Severe Side Effects,4
27,Mild Side Effects,5
36,Mild Side Effects,5
11,Mild Side Effects,1
5,Moderate Side Effects,5
5,Mild Side Effects,2
2,Severe Side Effects,5
0,Mild Side Effects,1
9,Mild Side Effects,5
12,Mild Side Effects,5
1,No Side Effects,1
84,Moderate Side Effects,5
3,No Side Effects,3
5,Mild Side Effects,5
5,Mild Side Effects,1
23,Moderate Side Effects,5
76,Moderate Side Effects,5
113,Severe Side Effects,5
27,No Side Effects,4
79,Mild Side Effects,4
28,Mild Side Effects,4
3,Mild Side Effects,1
11,Mild Side Effects,5
15,Mild Side Effects,3
45,Mild Side Effects,5
27,Moderate Side Effects,5
4,No Side Effects,5
0,No Side Effects,2
7,Severe Side Effects,1
36,No Side Effects,1
20,Severe Side Effects,5
25,No Side Effects,5
5,Extremely Severe Side Effects,2
12,No Side Effects,5
2,No Side Effects,1
16,Mild Side Effects,1
0,No Side Effects,5
7,Extremely Severe Side Effects,3
135,Mild Side Effects,5
42,Moderate Side Effects,5
18,Mild Side Effects,5
72,Mild Side Effects,5
42,No Side Effects,5
30,Moderate Side Effects,5
48,Moderate Side Effects,5
38,Mild Side Effects,5
31,No Side Effects,5
46,No Side Effects,5
84,Mild Side Effects,1
30,Extremely Severe Side Effects,5
73,Moderate Side Effects,5
9,No Side Effects,5
71,No Side Effects,5
12,Mild Side Effects,3
70,No Side Effects,5
9,No Side Effects,5
27,Severe Side Effects,3
61,Mild Side Effects,5
0,Severe Side Effects,5
12,Mild Side Effects,1
18,No Side Effects,5
8,Moderate Side Effects,5
5,Mild Side Effects,4
12,Mild Side Effects,5
60,Mild Side Effects,5
9,Mild Side Effects,5
3,No Side Effects,5
22,No Side Effects,5
84,No Side Effects,4
4,No Side Effects,1
1,Mild Side Effects,1
149,No Side Effects,5
32,Mild Side Effects,5
41,Severe Side Effects,5
16,No Side Effects,1
68,Mild Side Effects,5
8,Mild Side Effects,1
57,No Side Effects,5
29,Mild Side Effects,5
23,Mild Side Effects,5
50,No Side Effects,4
8,No Side Effects,5
4,Moderate Side Effects,5
56,No Side Effects,5
3,Mild Side Effects,3
9,No Side Effects,1
26,Moderate Side Effects,4
63,Severe Side Effects,5
12,Mild Side Effects,5
35,Mild Side Effects,2
20,Severe Side Effects,4
7,No Side Effects,1
88,Mild Side Effects,3
11,Mild Side Effects,4
38,Mild Side Effects,5
10,No Side Effects,1
42,Mild Side Effects,5
108,No Side Effects,4
7,Moderate Side Effects,1
0,Mild Side Effects,4
1,Mild Side Effects,4
98,No Side Effects,1
29,Mild Side Effects,5
7,Mild Side Effects,5
41,No Side Effects,5
21,No Side Effects,4
16,Moderate Side Effects,1
6,No Side Effects,1
8,Extremely Severe Side Effects,5
103,No Side Effects,5
15,Moderate Side Effects,3
11,Severe Side Effects,1
58,Moderate Side Effects,5
35,No Side Effects,1
19,No Side Effects,5
54,Moderate Side Effects,4
0,Mild Side Effects,3
10,No Side Effects,5
6,No Side Effects,2
9,No Side Effects,3
1,No Side Effects,5
34,Moderate Side Effects,4
29,Moderate Side Effects,5
31,No Side Effects,5
22,Mild Side Effects,5
4,Severe Side Effects,1
22,No Side Effects,5
9,Extremely Severe Side Effects,5
8,Mild Side Effects,1
44,Mild Side Effects,4
0,Mild Side Effects,5
97,Mild Side Effects,5
4,Mild Side Effects,1
12,No Side Effects,4
53,Extremely Severe Side Effects,5
16,Mild Side Effects,1
13,Mild Side Effects,4
43,Severe Side Effects,4
24,Moderate Side Effects,3
1,Severe Side Effects,2
26,Extremely Severe Side Effects,3
2,Mild Side Effects,1
36,Moderate Side Effects,5
55,No Side Effects,1
82,Mild Side Effects,5
3,Extremely Severe Side Effects,3
5,No Side Effects,5
22,Extremely Severe Side Effects,5
94,Mild Side Effects,5
6,Severe Side Effects,2
29,Mild Side Effects,4
9,Extremely Severe Side Effects,5
3,No Side Effects,3
4,Mild Side Effects,5
5,Extremely Severe Side Effects,5
6,Mild Side Effects,1
21,Mild Side Effects,5
15,Mild Side Effects,5
59,No Side Effects,3
2,Moderate Side Effects,3
118,Mild Side Effects,5
15,Severe Side Effects,2
17,No Side Effects,5
2,Mild Side Effects,5
0,Moderate Side Effects,4
10,Mild Side Effects,1
2,Mild Side Effects,5
5,Mild Side Effects,4
25,Mild Side Effects,5
27,Mild Side Effects,5
21,Moderate Side Effects,5
51,Mild Side Effects,5
215,No Side Effects,5
291,Mild Side Effects,5
76,Moderate Side Effects,5
13,Mild Side Effects,5
46,Severe Side Effects,3
10,No Side Effects,4
23,Moderate Side Effects,5
7,Extremely Severe Side Effects,1
2,Mild Side Effects,1
12,No Side Effects,5
38,Mild Side Effects,1
12,Severe Side Effects,5
2,No Side Effects,4
2,No Side Effects,5
161,Moderate Side Effects,5
55,Moderate Side Effects,5
51,Severe Side Effects,5
27,Mild Side Effects,1
68,Moderate Side Effects,1
39,Extremely Severe Side Effects,4
27,Moderate Side Effects,2
47,Mild Side Effects,5
45,No Side Effects,5
13,Mild Side Effects,5
91,No Side Effects,1
23,Mild Side Effects,3
14,No Side Effects,5
0,No Side Effects,1
33,Severe Side Effects,4
3,Moderate Side Effects,5
21,Severe Side Effects,5
7,Severe Side Effects,5
19,Mild Side Effects,5
24,No Side Effects,1
43,No Side Effects,5
25,No Side Effects,2
31,Moderate Side Effects,4
3,Moderate Side Effects,5
36,No Side Effects,5
54,No Side Effects,5
23,Extremely Severe Side Effects,1
18,Moderate Side Effects,1
5,No Side Effects,5
123,Severe Side Effects,5
12,Moderate Side Effects,5
1,Extremely Severe Side Effects,1
6,Moderate Side Effects,5
21,No Side Effects,4
4,Extremely Severe Side Effects,4
0,Moderate Side Effects,4
4,Mild Side Effects,3
0,No Side Effects,5
1,Mild Side Effects,2
36,No Side Effects,2
4,Mild Side Effects,4
23,Moderate Side Effects,5
26,No Side Effects,5
8,Mild Side Effects,4
32,Moderate Side Effects,4
0,Mild Side Effects,1
50,No Side Effects,5
5,Extremely Severe Side Effects,1
39,Moderate Side Effects,5
18,Mild Side Effects,1
15,Mild Side Effects,2
39,Severe Side Effects,5
2,Mild Side Effects,2
60,Mild Side Effects,5
1,Mild Side Effects,5
17,Moderate Side Effects,4
2,Moderate Side Effects,5
4,Mild Side Effects,1
11,Mild Side Effects,5
0,No Side Effects,4
79,Mild Side Effects,5
1,No Side Effects,1
2,No Side Effects,3
